generation,individual_id,fitness,wins,draws,losses,depth,search_mode,lmr_min_ply,lmr_full_depth_moves,pawn,knight,bishop,rook,queen,doubled_pawn_penalty,isolated_pawn_penalty,passed_pawn_bonus,protected_pawn_bonus,mobility_bonus,bishop_pair_bonus,king_shield_bonus,undeveloped_minor_penalty
13,374,1.98877,0,2,0,4,instinct,,,123,345,277,547,927,41,25,29,61,7,42,59,50
13,446,2.01123,0,2,0,4,instinct,,,119,350,271,529,969,7,29,10,60,11,68,24,10
13,370,1.95617,0,2,0,4,instinct,,,123,303,272,481,851,68,25,13,41,5,9,25,48
13,345,2.04383,0,2,0,4,instinct,,,134,299,346,558,922,74,28,16,42,3,33,29,15
13,415,2,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
13,444,2,0,2,0,4,instinct,,,119,347,277,502,989,68,22,15,49,5,50,24,15
13,437,2.02112,0,2,0,4,instinct,,,123,299,281,502,959,68,16,15,42,7,54,21,50
13,408,1.97888,0,2,0,4,instinct,,,134,338,258,558,989,69,19,16,53,5,7,24,15
13,405,1.97342,0,2,0,4,instinct,,,126,317,308,531,969,7,29,20,41,3,51,58,23
13,407,2.02658,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
14,466,2.00763,0,2,0,4,instinct,,,122,294,272,501,975,41,28,10,47,6,50,31,23
14,472,1.99237,0,2,0,4,instinct,,,123,336,272,502,969,2,28,16,42,5,74,25,48
14,469,2.02065,0,2,0,4,instinct,,,123,303,290,502,1000,62,28,13,42,5,44,25,42
14,468,1.97935,0,2,0,4,instinct,,,123,299,271,502,927,41,17,10,47,8,50,31,20
14,465,2,0,2,0,4,instinct,,,123,338,296,507,975,69,21,15,52,5,43,24,48
14,479,2,0,2,0,4,instinct,,,119,350,312,529,989,9,20,10,59,11,38,24,10
14,412,2.00156,0,2,0,4,instinct,,,123,299,277,502,927,41,25,32,42,7,50,25,50
14,467,1.99844,0,2,0,4,instinct,,,132,350,272,505,999,7,29,10,33,14,50,24,10
14,377,1.9932,0,2,0,4,instinct,,,119,338,296,526,989,69,19,15,59,5,43,24,23
14,410,2.0068,0,2,0,4,instinct,,,123,317,296,436,927,74,26,12,41,6,40,22,23
14,475,1.98157,0,2,0,4,instinct,,,123,317,271,529,969,74,29,10,41,11,40,24,23
14,471,2.01843,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
14,446,1.9645,0,2,0,4,instinct,,,119,350,271,529,969,7,29,10,60,11,68,24,10
14,345,2.0355,0,2,0,4,instinct,,,134,299,346,558,922,74,28,16,42,3,33,29,15
14,443,2.02262,0,2,0,4,instinct,,,126,316,272,502,940,1,29,20,41,11,50,13,21
14,474,1.97738,0,2,0,4,instinct,,,119,338,296,526,989,69,19,15,59,5,43,24,23
14,477,2.01172,0,2,0,4,instinct,,,123,338,296,502,959,68,16,15,42,7,54,21,23
14,441,1.98828,0,2,0,4,instinct,,,123,303,272,502,975,62,28,13,40,5,44,25,48
14,445,1.9652,0,2,0,4,instinct,,,119,347,258,502,989,68,22,15,49,5,50,21,10
14,447,2.0348,0,2,0,4,instinct,,,123,299,271,502,927,41,17,10,47,8,50,31,20
14,470,1.97901,0,2,0,4,instinct,,,123,299,271,502,969,68,23,10,42,11,72,21,20
14,473,2.02099,0,2,0,4,instinct,,,120,350,278,529,962,7,26,16,60,11,66,25,10
14,437,1.975,0,2,0,4,instinct,,,123,299,281,502,959,68,16,15,42,7,54,21,50
14,476,2.025,0,2,0,4,instinct,,,113,333,272,502,963,1,24,25,41,11,50,21,17
14,464,2.00543,0,2,0,4,instinct,,,129,350,258,500,972,66,25,15,49,6,49,21,50
14,478,1.99457,0,2,0,4,instinct,,,134,303,272,522,975,74,25,11,40,5,39,25,48
14,248,1.98826,0,2,0,4,instinct,,,123,336,271,532,969,7,23,10,60,11,72,24,20
14,415,2.01174,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
14,434,1.99022,0,2,0,4,instinct,,,121,338,240,485,989,7,28,15,45,2,51,22,20
14,435,2.00978,0,2,0,4,instinct,,,123,336,284,558,969,2,25,16,42,3,74,29,13
14,436,1.98859,0,2,0,4,instinct,,,123,338,258,436,927,74,26,16,53,6,7,24,23
14,407,2.01141,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
15,465,1.97989,0,2,0,4,instinct,,,123,338,296,507,975,69,21,15,52,5,43,24,48
15,477,2.02011,0,2,0,4,instinct,,,123,338,296,502,959,68,16,15,42,7,54,21,23
15,498,1.98401,0,2,0,4,instinct,,,120,350,278,529,962,7,26,16,60,11,66,25,10
15,464,2.01599,0,2,0,4,instinct,,,129,350,258,500,972,66,25,15,49,6,49,21,50
15,469,1.97653,0,2,0,4,instinct,,,123,303,290,502,1000,62,28,13,42,5,44,25,42
15,466,2.02347,0,2,0,4,instinct,,,122,294,272,501,975,41,28,10,47,6,50,31,23
15,496,2.01622,0,2,0,4,instinct,,,113,316,295,504,963,1,28,2,41,5,56,17,17
15,499,1.98378,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
15,500,2.01768,0,2,0,4,instinct,,,123,316,286,517,940,61,24,21,47,9,56,21,23
15,501,1.98232,0,2,0,4,instinct,,,123,317,284,558,983,7,26,22,60,14,30,25,15
15,471,2.02125,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
15,435,1.97875,0,2,0,4,instinct,,,123,336,284,558,969,2,25,16,42,3,74,29,13
15,507,2.00344,0,2,0,4,instinct,,,129,299,290,520,1000,49,17,9,47,5,44,24,14
15,412,1.99656,0,2,0,4,instinct,,,123,299,277,502,927,41,25,32,42,7,50,25,50
15,510,1.99401,0,2,0,4,instinct,,,122,307,284,558,975,80,24,3,54,4,33,31,23
15,506,2.00599,0,2,0,4,instinct,,,123,303,272,502,940,62,29,20,42,11,44,13,42
15,407,2.00543,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
15,410,1.99457,0,2,0,4,instinct,,,123,317,296,436,927,74,26,12,41,6,40,22,23
15,345,1.9948,0,2,0,4,instinct,,,134,299,346,558,922,74,28,16,42,3,33,29,15
15,504,2.0052,0,2,0,4,instinct,,,128,302,350,551,922,68,28,16,42,3,33,37,8
15,473,2.01768,0,2,0,4,instinct,,,120,350,278,529,962,7,26,16,60,11,66,25,10
15,497,1.98232,0,2,0,4,instinct,,,127,327,271,436,927,39,25,12,68,6,40,22,31
15,443,2.01844,0,2,0,4,instinct,,,126,316,272,502,940,1,29,20,41,11,50,13,21
15,447,1.98156,0,2,0,4,instinct,,,123,299,271,502,927,41,17,10,47,8,50,31,20
15,415,2.00654,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
15,502,1.99346,0,2,0,4,instinct,,,126,316,272,502,927,41,29,20,41,11,50,13,20
15,505,2.0297,0,2,0,4,instinct,,,124,350,296,481,959,39,25,14,42,7,35,31,20
15,509,1.9703,0,2,0,4,instinct,,,124,330,271,481,838,39,22,0,68,5,56,31,50
15,511,2.00901,0,2,0,4,instinct,,,123,338,271,502,927,68,17,10,42,8,50,21,20
15,508,1.99099,0,2,0,4,instinct,,,129,330,271,500,838,39,25,15,49,6,35,21,50
15,503,1.98437,0,2,0,4,instinct,,,123,317,281,558,965,80,36,9,42,4,33,30,15
15,476,2.01563,0,2,0,4,instinct,,,113,333,272,502,963,1,24,25,41,11,50,21,17
16,471,2.01034,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
16,443,1.98966,0,2,0,4,instinct,,,126,316,272,502,940,1,29,20,41,11,50,13,21
16,504,2,0,2,0,4,instinct,,,128,302,350,551,922,68,28,16,42,3,33,37,8
16,466,2,0,2,0,4,instinct,,,122,294,272,501,975,41,28,10,47,6,50,31,23
16,507,2,0,2,0,4,instinct,,,129,299,290,520,1000,49,17,9,47,5,44,24,14
16,541,2,0,2,0,4,instinct,,,134,299,296,520,959,49,26,9,42,5,37,31,14
16,533,2,0,2,0,4,instinct,,,123,335,271,485,867,39,16,17,50,5,35,31,28
16,473,2,0,2,0,4,instinct,,,120,350,278,529,962,7,26,16,60,11,66,25,10
16,542,1.98726,0,2,0,4,instinct,,,123,332,277,500,930,39,22,0,46,6,59,16,50
16,537,2.01274,0,2,0,4,instinct,,,108,331,295,504,963,1,24,4,47,12,56,21,17
16,539,1.99396,0,2,0,4,instinct,,,117,350,285,489,926,14,17,16,66,11,35,31,20
16,540,2.00604,0,2,0,4,instinct,,,124,338,296,481,959,39,25,14,42,7,54,21,20
16,528,2.00273,0,2,0,4,instinct,,,123,317,313,504,901,0,26,6,41,11,50,17,19
16,511,1.99727,0,2,0,4,instinct,,,123,338,271,502,927,68,17,10,42,8,50,21,20
16,506,1.99185,0,2,0,4,instinct,,,123,303,272,502,940,62,29,20,42,11,44,13,42
16,530,2.00815,0,2,0,4,instinct,,,120,330,288,529,962,77,28,18,42,4,33,30,17
16,464,2.03522,0,2,0,4,instinct,,,129,350,258,500,972,66,25,15,49,6,49,21,50
16,535,1.96478,0,2,0,4,instinct,,,126,338,272,502,940,1,16,20,41,11,54,21,23
16,407,2,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
16,500,2,0,2,0,4,instinct,,,123,316,286,517,940,61,24,21,47,9,56,21,23
16,476,2.01078,0,2,0,4,instinct,,,113,333,272,502,963,1,24,25,41,11,50,21,17
16,531,1.98922,0,2,0,4,instinct,,,122,282,276,501,975,41,28,10,47,6,50,31,29
16,529,2.00054,0,2,0,4,instinct,,,118,303,272,502,940,62,16,15,41,12,54,21,34
16,543,1.99946,0,2,0,4,instinct,,,124,350,296,482,959,66,28,15,49,6,49,31,50
16,534,1.98533,0,2,0,4,instinct,,,123,316,281,504,963,1,24,0,41,12,51,17,13
16,505,2.01467,0,2,0,4,instinct,,,124,350,296,481,959,39,25,14,42,7,35,31,20
16,538,1.98018,0,2,0,4,instinct,,,119,350,272,501,959,41,28,11,47,6,35,24,20
16,496,2.01982,0,2,0,4,instinct,,,113,316,295,504,963,1,28,2,41,5,56,17,17
16,536,1.99949,0,2,0,4,instinct,,,129,350,258,500,972,39,25,15,68,5,35,31,50
16,532,2.00051,0,2,0,4,instinct,,,129,350,271,476,965,66,23,12,42,8,50,21,20
16,415,2.00055,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
16,477,1.99945,0,2,0,4,instinct,,,123,338,296,502,959,68,16,15,42,7,54,21,23
17,570,1.99586,0,2,0,4,instinct,,,113,350,287,523,963,1,25,22,41,10,50,31,20
17,537,2.00414,0,2,0,4,instinct,,,108,331,295,504,963,1,24,4,47,12,56,21,17
17,504,1.98333,0,2,0,4,instinct,,,128,302,350,551,922,68,28,16,42,3,33,37,8
17,575,2.01667,0,2,0,4,instinct,,,123,350,271,476,988,66,23,13,42,8,33,21,15
17,496,1.99927,0,2,0,4,instinct,,,113,316,295,504,963,1,28,2,41,5,56,17,17
17,464,2.00073,0,2,0,4,instinct,,,129,350,258,500,972,66,25,15,49,6,49,21,50
17,533,2.01662,0,2,0,4,instinct,,,123,335,271,485,867,39,16,17,50,5,35,31,28
17,476,1.98338,0,2,0,4,instinct,,,113,333,272,502,963,1,24,25,41,11,50,21,17
17,566,2,0,2,0,4,instinct,,,118,317,272,493,940,62,16,4,41,12,54,21,19
17,540,2,0,2,0,4,instinct,,,124,338,296,481,959,39,25,14,42,7,54,21,20
17,567,1.96096,0,2,0,4,instinct,,,124,330,296,529,962,39,25,14,42,4,33,30,20
17,471,2.03904,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
17,407,2.00913,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
17,562,1.99087,0,2,0,4,instinct,,,105,334,288,496,992,0,28,4,47,12,49,21,17
17,571,1.99313,0,2,0,4,instinct,,,124,350,272,481,959,1,24,14,42,7,35,31,20
17,507,2.00687,0,2,0,4,instinct,,,129,299,290,520,1000,49,17,9,47,5,44,24,14
17,565,2.01692,0,2,0,4,instinct,,,129,332,295,490,972,73,21,7,41,6,52,17,21
17,561,1.98308,0,2,0,4,instinct,,,128,316,349,504,950,68,28,16,41,3,33,37,23
17,572,2.00869,0,2,0,4,instinct,,,123,350,284,481,988,80,25,14,42,7,33,31,15
17,563,1.99131,0,2,0,4,instinct,,,113,299,312,461,965,73,23,5,41,8,48,17,17
17,530,2.02119,0,2,0,4,instinct,,,120,330,288,529,962,77,28,18,42,4,33,30,17
17,564,1.97881,0,2,0,4,instinct,,,123,333,271,502,963,1,24,25,41,11,50,21,17
17,569,2.02149,0,2,0,4,instinct,,,128,350,296,551,959,39,25,14,42,7,33,31,8
17,529,1.97851,0,2,0,4,instinct,,,118,303,272,502,940,62,16,15,41,12,54,21,34
17,505,1.9979,0,2,0,4,instinct,,,124,350,296,481,959,39,25,14,42,7,35,31,20
17,415,2.0021,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
17,560,1.98751,0,2,0,4,instinct,,,113,333,272,511,963,3,29,21,41,11,50,21,15
17,528,2.01249,0,2,0,4,instinct,,,123,317,313,504,901,0,26,6,41,11,50,17,19
17,532,1.99456,0,2,0,4,instinct,,,129,350,271,476,965,66,23,12,42,8,50,21,20
17,568,2.00544,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
17,573,1.99478,0,2,0,4,instinct,,,113,316,295,529,963,0,28,2,36,4,56,17,9
17,574,2.00522,0,2,0,4,instinct,,,124,302,271,481,838,39,28,19,42,5,33,31,20
18,604,2.05103,0,2,0,4,instinct,,,129,332,295,490,972,73,21,7,41,6,52,17,21
18,415,1.94897,0,2,0,4,instinct,,,124,330,271,481,838,39,25,19,68,5,35,31,20
18,603,2.00599,0,2,0,4,instinct,,,124,320,313,481,964,31,19,11,43,9,33,31,23
18,601,1.99401,0,2,0,4,instinct,,,129,317,276,520,901,43,17,1,47,13,50,17,23
18,592,1.981,0,2,0,4,instinct,,,123,330,271,476,988,66,28,13,42,4,33,21,15
18,528,2.019,0,2,0,4,instinct,,,123,317,313,504,901,0,26,6,41,11,50,17,19
18,530,2.01568,0,2,0,4,instinct,,,120,330,288,529,962,77,28,18,42,4,33,30,17
18,565,1.98432,0,2,0,4,instinct,,,129,332,295,490,972,73,21,7,41,6,52,17,21
18,607,2.00647,0,2,0,4,instinct,,,123,332,295,481,988,80,21,8,42,6,52,31,21
18,597,1.99353,0,2,0,4,instinct,,,124,297,271,498,838,0,28,19,39,13,33,11,17
18,566,2.02208,0,2,0,4,instinct,,,118,317,272,493,940,62,16,4,41,12,54,21,19
18,464,1.97792,0,2,0,4,instinct,,,129,350,258,500,972,66,25,15,49,6,49,21,50
18,533,2.01064,0,2,0,4,instinct,,,123,335,271,485,867,39,16,17,50,5,35,31,28
18,537,1.98936,0,2,0,4,instinct,,,108,331,295,504,963,1,24,4,47,12,56,21,17
18,606,1.97349,0,2,0,4,instinct,,,117,338,313,504,1000,0,20,14,41,7,33,31,13
18,507,2.02651,0,2,0,4,instinct,,,129,299,290,520,1000,49,17,9,47,5,44,24,14
18,602,1.99892,0,2,0,4,instinct,,,129,332,296,490,966,46,23,12,41,4,41,17,8
18,593,2.00108,0,2,0,4,instinct,,,123,317,302,558,988,66,23,13,42,4,33,21,15
18,596,1.99631,0,2,0,4,instinct,,,116,301,277,476,971,36,23,11,37,5,59,35,12
18,605,2.00369,0,2,0,4,instinct,,,123,288,271,481,838,39,22,18,43,1,29,30,20
18,594,1.97718,0,2,0,4,instinct,,,123,326,318,504,927,47,26,1,41,6,56,25,50
18,574,2.02282,0,2,0,4,instinct,,,124,302,271,481,838,39,28,19,42,5,33,31,20
18,407,2.00971,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
18,572,1.99029,0,2,0,4,instinct,,,123,350,284,481,988,80,25,14,42,7,33,31,15
18,575,1.95897,0,2,0,4,instinct,,,123,350,271,476,988,66,23,13,42,8,33,21,15
18,595,2.04103,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,42,6,52,30,27
18,598,1.9922,0,2,0,4,instinct,,,126,294,277,502,936,77,22,10,46,4,56,17,44
18,568,2.0078,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
18,599,2.01149,0,2,0,4,instinct,,,123,299,271,485,867,49,17,9,50,5,35,24,14
18,600,1.98851,0,2,0,4,instinct,,,123,350,300,543,976,31,22,12,42,4,33,30,15
18,471,2.02758,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
18,569,1.97242,0,2,0,4,instinct,,,128,350,296,551,959,39,25,14,42,7,33,31,8
19,530,1.98587,0,2,0,4,instinct,,,120,330,288,529,962,77,28,18,42,4,33,30,17
19,595,2.01413,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,42,6,52,30,27
19,632,1.9937,0,2,0,4,instinct,,,123,288,271,481,838,39,22,19,43,5,33,31,20
19,626,2.0063,0,2,0,4,instinct,,,123,330,288,529,988,77,28,13,42,4,33,30,17
19,603,1.96079,0,2,0,4,instinct,,,124,320,313,481,964,31,19,11,43,9,33,31,23
19,407,2.03921,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
19,630,1.98013,0,2,0,4,instinct,,,118,317,272,520,1000,49,16,9,47,12,54,21,19
19,605,2.01987,0,2,0,4,instinct,,,123,288,271,481,838,39,22,18,43,1,29,30,20
19,604,2.0282,0,2,0,4,instinct,,,129,332,295,490,972,73,21,7,41,6,52,17,21
19,624,1.9718,0,2,0,4,instinct,,,118,317,272,493,940,62,16,4,41,12,54,21,19
19,629,1.9801,0,2,0,4,instinct,,,118,320,282,476,972,62,28,11,41,12,52,21,11
19,599,2.0199,0,2,0,4,instinct,,,123,299,271,485,867,49,17,9,50,5,35,24,14
19,533,1.99522,0,2,0,4,instinct,,,123,335,271,485,867,39,16,17,50,5,35,31,28
19,631,2.00478,0,2,0,4,instinct,,,123,317,271,504,908,0,31,19,42,5,50,31,19
19,638,2.02836,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,40,11,58,36,19
19,593,1.97164,0,2,0,4,instinct,,,123,317,302,558,988,66,23,13,42,4,33,21,15
19,627,2.00599,0,2,0,4,instinct,,,120,317,272,497,867,49,21,17,50,5,47,24,19
19,633,1.99401,0,2,0,4,instinct,,,122,317,272,461,955,32,16,17,50,5,35,21,21
19,639,1.99406,0,2,0,4,instinct,,,123,304,284,559,867,39,28,13,50,5,52,31,28
19,574,2.00594,0,2,0,4,instinct,,,124,302,271,481,838,39,28,19,42,5,33,31,20
19,634,2.01859,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
19,528,1.98141,0,2,0,4,instinct,,,123,317,313,504,901,0,26,6,41,11,50,17,19
19,607,2.02501,0,2,0,4,instinct,,,123,332,295,481,988,80,21,8,42,6,52,31,21
19,636,1.97499,0,2,0,4,instinct,,,123,299,295,502,994,69,22,0,43,6,50,25,21
19,637,2.00586,0,2,0,4,instinct,,,123,330,288,528,972,80,28,18,42,6,52,30,27
19,507,1.99414,0,2,0,4,instinct,,,129,299,290,520,1000,49,17,9,47,5,44,24,14
19,625,2.01125,0,2,0,4,instinct,,,123,299,271,502,939,39,21,0,47,6,35,25,28
19,471,1.98875,0,2,0,4,instinct,,,123,317,284,558,988,80,28,13,42,4,33,30,15
19,568,2.0097,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
19,566,1.9903,0,2,0,4,instinct,,,118,317,272,493,940,62,16,4,41,12,54,21,19
19,628,1.95994,0,2,0,4,instinct,,,123,299,277,502,867,49,12,0,47,5,56,24,14
19,635,2.04006,0,2,0,4,instinct,,,123,302,271,490,950,34,21,19,42,6,52,31,21
20,631,1.9871,0,2,0,4,instinct,,,123,317,271,504,908,0,31,19,42,5,50,31,19
20,607,2.0129,0,2,0,4,instinct,,,123,332,295,481,988,80,21,8,42,6,52,31,21
20,637,2.03174,0,2,0,4,instinct,,,123,330,288,528,972,80,28,18,42,6,52,30,27
20,635,1.96826,0,2,0,4,instinct,,,123,302,271,490,950,34,21,19,42,6,52,31,21
20,407,1.98835,0,2,0,4,instinct,,,123,299,277,502,927,39,22,0,46,5,56,25,50
20,638,2.01165,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,40,11,58,36,19
20,604,1.99946,0,2,0,4,instinct,,,129,332,295,490,972,73,21,7,41,6,52,17,21
20,665,2.00054,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,42,11,50,36,17
20,656,2.00543,0,2,0,4,instinct,,,123,321,271,521,901,80,32,27,41,6,52,17,15
20,659,1.99457,0,2,0,4,instinct,,,129,303,292,533,901,66,26,0,41,11,46,9,17
20,670,1.99606,0,2,0,4,instinct,,,123,332,295,481,988,76,18,11,42,8,54,34,19
20,660,2.00394,0,2,0,4,instinct,,,129,299,271,521,867,73,26,0,50,5,52,24,15
20,657,2.03008,0,2,0,4,instinct,,,123,288,257,481,838,39,17,6,50,1,62,32,20
20,668,1.96992,0,2,0,4,instinct,,,123,317,271,497,838,39,22,17,43,5,29,30,19
20,605,2.01072,0,2,0,4,instinct,,,123,288,271,481,838,39,22,18,43,1,29,30,20
20,661,1.98928,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
20,671,1.99839,0,2,0,4,instinct,,,123,330,271,485,988,55,17,13,42,5,33,24,19
20,667,2.00161,0,2,0,4,instinct,,,117,300,261,469,950,34,21,22,36,6,58,36,17
20,595,2.01087,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,42,6,52,30,27
20,627,1.98913,0,2,0,4,instinct,,,120,317,272,497,867,49,21,17,50,5,47,24,19
20,625,2.005,0,2,0,4,instinct,,,123,299,271,502,939,39,21,0,47,6,35,25,28
20,658,1.995,0,2,0,4,instinct,,,123,330,288,528,867,49,17,18,42,5,35,30,14
20,663,2.02203,0,2,0,4,instinct,,,124,330,271,481,988,39,28,13,42,5,33,30,20
20,626,1.97797,0,2,0,4,instinct,,,123,330,288,529,988,77,28,13,42,4,33,30,17
20,599,1.98282,0,2,0,4,instinct,,,123,299,271,485,867,49,17,9,50,5,35,24,14
20,666,2.01718,0,2,0,4,instinct,,,123,313,292,521,901,69,26,0,36,3,44,30,15
20,568,2.001,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
20,574,1.999,0,2,0,4,instinct,,,124,302,271,481,838,39,28,19,42,5,33,31,20
20,662,2.0117,0,2,0,4,instinct,,,126,332,275,469,929,73,21,14,46,6,52,20,28
20,664,1.9883,0,2,0,4,instinct,,,123,302,271,481,950,34,21,19,42,1,29,30,21
20,669,1.98363,0,2,0,4,instinct,,,116,332,286,468,990,8,23,11,42,11,59,28,24
20,634,2.01637,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
21,666,2.03115,0,2,0,4,instinct,,,123,313,292,521,901,69,26,0,36,3,44,30,15
21,656,1.96885,0,2,0,4,instinct,,,123,321,271,521,901,80,32,27,41,6,52,17,15
21,638,2,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,40,11,58,36,19
21,700,2,0,2,0,4,instinct,,,123,330,295,481,988,39,28,13,42,6,33,31,21
21,689,1.97769,0,2,0,4,instinct,,,123,332,289,469,972,73,25,13,46,6,59,26,27
21,568,2.02231,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
21,660,1.96978,0,2,0,4,instinct,,,129,299,271,521,867,73,26,0,50,5,52,24,15
21,595,2.03022,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,42,6,52,30,27
21,697,2.04536,0,2,0,4,instinct,,,123,304,265,521,948,71,28,8,42,5,52,24,15
21,657,1.95464,0,2,0,4,instinct,,,123,288,257,481,838,39,17,6,50,1,62,32,20
21,703,2.00638,0,2,0,4,instinct,,,129,313,292,521,867,73,26,0,50,3,52,30,15
21,691,1.99362,0,2,0,4,instinct,,,127,332,257,481,838,39,10,17,50,6,62,32,35
21,696,2.01036,0,2,0,4,instinct,,,129,313,292,559,972,69,26,0,36,1,48,30,35
21,637,1.98964,0,2,0,4,instinct,,,123,330,288,528,972,80,28,18,42,6,52,30,27
21,634,2.01707,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
21,663,1.98293,0,2,0,4,instinct,,,124,330,271,481,988,39,28,13,42,5,33,30,20
21,692,1.95272,0,2,0,4,instinct,,,123,299,292,521,867,69,26,0,50,5,52,24,15
21,693,2.04728,0,2,0,4,instinct,,,126,304,284,559,972,72,21,14,46,6,52,20,27
21,605,1.96651,0,2,0,4,instinct,,,123,288,271,481,838,39,22,18,43,1,29,30,20
21,699,2.03349,0,2,0,4,instinct,,,123,317,286,481,988,0,21,8,40,6,58,31,21
21,690,2.00318,0,2,0,4,instinct,,,124,321,271,464,934,33,34,0,42,5,52,17,20
21,607,1.99682,0,2,0,4,instinct,,,123,332,295,481,988,80,21,8,42,6,52,31,21
21,667,1.97124,0,2,0,4,instinct,,,117,300,261,469,950,34,21,22,36,6,58,36,17
21,694,2.02876,0,2,0,4,instinct,,,123,304,292,521,972,72,28,13,41,6,52,30,15
21,688,2.02812,0,2,0,4,instinct,,,123,321,298,497,968,80,26,0,35,8,52,17,15
21,698,1.97188,0,2,0,4,instinct,,,131,321,286,521,1000,67,21,11,45,11,64,13,19
21,695,2.00626,0,2,0,4,instinct,,,123,330,292,521,901,39,28,13,36,3,44,30,20
21,665,1.99374,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,42,11,50,36,17
21,662,2.00271,0,2,0,4,instinct,,,126,332,275,469,929,73,21,14,46,6,52,20,28
21,702,1.99729,0,2,0,4,instinct,,,124,336,253,481,1000,39,28,12,42,5,33,30,20
21,625,2.00433,0,2,0,4,instinct,,,123,299,271,502,939,39,21,0,47,6,35,25,28
21,701,1.99567,0,2,0,4,instinct,,,124,330,271,481,988,39,28,13,42,5,33,30,20
22,735,1.97402,0,2,0,4,instinct,,,119,313,288,529,963,5,28,24,36,3,50,30,11
22,634,2.02598,0,2,0,4,instinct,,,129,321,292,521,901,73,26,0,41,11,52,17,15
22,662,1.99893,0,2,0,4,instinct,,,126,332,275,469,929,73,21,14,46,6,52,20,28
22,688,2.00107,0,2,0,4,instinct,,,123,321,298,497,968,80,26,0,35,8,52,17,15
22,696,2.02916,0,2,0,4,instinct,,,129,313,292,559,972,69,26,0,36,1,48,30,35
22,595,1.97084,0,2,0,4,instinct,,,123,304,284,559,972,72,28,13,42,6,52,30,27
22,697,1.9801,0,2,0,4,instinct,,,123,304,265,521,948,71,28,8,42,5,52,24,15
22,729,2.0199,0,2,0,4,instinct,,,119,317,291,481,988,0,28,17,42,6,58,21,17
22,666,1.99349,0,2,0,4,instinct,,,123,313,292,521,901,69,26,0,36,3,44,30,15
22,703,2.00651,0,2,0,4,instinct,,,129,313,292,521,867,73,26,0,50,3,52,30,15
22,726,1.99541,0,2,0,4,instinct,,,124,321,298,497,968,33,34,0,42,5,52,17,20
22,568,2.00459,0,2,0,4,instinct,,,119,333,291,529,963,0,28,17,42,11,50,21,17
22,721,1.97336,0,2,0,4,instinct,,,123,304,292,521,972,72,28,13,36,6,52,30,20
22,695,2.02664,0,2,0,4,instinct,,,123,330,292,521,901,39,28,13,36,3,44,30,20
22,727,1.98408,0,2,0,4,instinct,,,126,304,284,559,972,72,21,14,46,6,52,20,27
22,638,2.01592,0,2,0,4,instinct,,,123,317,286,481,979,0,21,11,40,11,58,36,19
22,724,1.99961,0,2,0,4,instinct,,,123,313,292,559,972,72,28,0,36,1,52,30,35
